"prefectures","value","year","sex"
"宮城県","893",1962,"female"
"宮城県","94.2",1962,"ratio"
"宮城県","844",1963,"male"
"宮城県","894",1963,"female"
"宮城県","94.3",1963,"ratio"
"宮城県","849",1964,"male"
"宮城県","896",1964,"female"
"宮城県","94.7",1964,"ratio"
"宮城県","854",1965,"male"
"宮城県","899",1965,"female"
"宮城県","95",1965,"ratio"
"宮城県","858",1966,"male"
"宮城県","902",1966,"female"
"宮城県","95.1",1966,"ratio"
"宮城県","865",1967,"male"
"宮城県","909",1967,"female"
"宮城県","95.2",1967,"ratio"
"宮城県","873",1968,"male"
"宮城県","916",1968,"female"
"宮城県","95.3",1968,"ratio"
"宮城県","881",1969,"male"
"宮城県","923",1969,"female"
"宮城県","95.5",1969,"ratio"
"宮城県","889",1970,"male"
"宮城県","930",1970,"female"
"宮城県","95.6",1970,"ratio"
"宮城県","899",1971,"male"
"宮城県","940",1971,"female"
"宮城県","95.7",1971,"ratio"
"宮城県","911",1972,"male"
"宮城県","951",1972,"female"
"宮城県","95.8",1972,"ratio"
"宮城県","926",1973,"male"
"宮城県","964",1973,"female"
"宮城県","96",1973,"ratio"
"宮城県","943",1974,"male"
"宮城県","981",1974,"female"
"宮城県","96.2",1974,"ratio"
"宮城県","960",1975,"male"
"宮城県","995",1975,"female"
"宮城県","96.5",1975,"ratio"
"宮城県","975",1976,"male"
"宮城県","1008",1976,"female"
"宮城県","96.7",1976,"ratio"
"宮城県","988",1977,"male"
"宮城県","1020",1977,"female"
"宮城県","96.8",1977,"ratio"
"宮城県","1000",1978,"male"
"宮城県","1032",1978,"female"
"宮城県","96.9",1978,"ratio"
"宮城県","1013",1979,"male"
"宮城県","1045",1979,"female"
"宮城県","97",1979,"ratio"
"宮城県","1026",1980,"male"
"宮城県","1056",1980,"female"
"宮城県","97.1",1980,"ratio"
"宮城県","1037",1981,"male"
"宮城県","1067",1981,"female"
"宮城県","97.1",1981,"ratio"
"宮城県","1047",1982,"male"
"宮城県","1078",1982,"female"
"宮城県","97.2",1982,"ratio"
"宮城県","1057",1983,"male"
"宮城県","1088",1983,"female"
"宮城県","97.1",1983,"ratio"
"宮城県","1064",1984,"male"
"宮城県","1096",1984,"female"
"宮城県","97.1",1984,"ratio"
"宮城県","1072",1985,"male"
"宮城県","1105",1985,"female"
"宮城県","97",1985,"ratio"
"宮城県","1078",1986,"male"
"宮城県","1112",1986,"female"
"宮城県","97",1986,"ratio"
"宮城県","1086",1987,"male"
"宮城県","1120",1987,"female"
"宮城県","97",1987,"ratio"
"宮城県","1093",1988,"male"
"宮城県","1128",1988,"female"
"宮城県","96.9",1988,"ratio"
"宮城県","1100",1989,"male"
"宮城県","1136",1989,"female"
"宮城県","96.8",1989,"ratio"
"宮城県","1105",1990,"male"
"宮城県","1143",1990,"female"
"宮城県","96.6",1990,"ratio"
"宮城県","1114",1991,"male"
"宮城県","1153",1991,"female"
"宮城県","96.6",1991,"ratio"
"宮城県","1122",1992,"male"
"宮城県","1161",1992,"female"
"宮城県","96.6",1992,"ratio"
"宮城県","1130",1993,"male"
"宮城県","1169",1993,"female"
"宮城県","96.7",1993,"ratio"
"宮城県","1137",1994,"male"
"宮城県","1176",1994,"female"
"宮城県","96.6",1994,"ratio"
"宮城県","1145",1995,"male"
"宮城県","1184",1995,"female"
"宮城県","96.7",1995,"ratio"
"宮城県","1148",1996,"male"
"宮城県","1190",1996,"female"
"宮城県","96.5",1996,"ratio"
"宮城県","1153",1997,"male"
"宮城県","1195",1997,"female"
"宮城県","96.4",1997,"ratio"
"宮城県","1155",1998,"male"
"宮城県","1200",1998,"female"
"宮城県","96.3",1998,"ratio"
"宮城県","1157",1999,"male"
"宮城県","1203",1999,"female"
"宮城県","96.1",1999,"ratio"
"宮城県","1159",2000,"male"
"宮城県","1207",2000,"female"
"宮城県","96",2000,"ratio"
"秋田県","454",1920,"male"
"秋田県","445",1920,"female"
"秋田県","102",1920,"ratio"
"秋田県","456.3",1921,"male"
"秋田県","448.2",1921,"female"
"秋田県","101.8",1921,"ratio"
"秋田県","471.3",1922,"male"
"秋田県","460.6",1922,"female"
"秋田県","102.3",1922,"ratio"
"秋田県","474.9",1923,"male"
"秋田県","465.2",1923,"female"
"秋田県","102.1",1923,"ratio"
"秋田県","466.5",1924,"male"
"秋田県","460.2",1924,"female"
"秋田県","101.4",1924,"ratio"
"秋田県","471",1925,"male"
"秋田県","466",1925,"female"
"秋田県","101.1",1925,"ratio"
"秋田県","470.7",1926,"male"
"秋田県","466.8",1926,"female"
"秋田県","100.8",1926,"ratio"
"秋田県","474.5",1927,"male"
"秋田県","472.6",1927,"female"
"秋田県","100.4",1927,"ratio"
"秋田県","480",1928,"male"
"秋田県","477.1",1928,"female"
"秋田県","100.6",1928,"ratio"
"秋田県","484.5",1929,"male"
"秋田県","481.8",1929,"female"
"秋田県","100.6",1929,"ratio"
"秋田県","495",1930,"male"
"秋田県","493",1930,"female"
"秋田県","100.5",1930,"ratio"
"秋田県","503.7",1931,"male"
"秋田県","500.9",1931,"female"
"秋田県","100.6",1931,"ratio"
"秋田県","508.7",1932,"male"
"秋田県","506.7",1932,"female"
"秋田県","100.4",1932,"ratio"
"秋田県","513.4",1933,"male"
"秋田県","512.1",1933,"female"
"秋田県","100.3",1933,"ratio"
"秋田県","515.8",1934,"male"
"秋田県","514.3",1934,"female"
"秋田県","100.3",1934,"ratio"
"秋田県","519",1935,"male"
"秋田県","518",1935,"female"
"秋田県","100.1",1935,"ratio"
"秋田県","520.6",1936,"male"
"秋田県","522.8",1936,"female"
"秋田県","99.6",1936,"ratio"
"秋田県","520.1",1937,"male"
"秋田県","525.5",1937,"female"
"秋田県","99",1937,"ratio"
"秋田県","519.3",1938,"male"
"秋田県","527.7",1938,"female"
"秋田県","98.4",1938,"ratio"
"秋田県","517.9",1939,"male"
"秋田県","527.7",1939,"female"
"秋田県","98.1",1939,"ratio"
"秋田県","507",1940,"male"
"秋田県","528",1940,"female"
"秋田県","95.9",1940,"ratio"
"秋田県","493.7",1941,"male"
"秋田県","532.7",1941,"female"
"秋田県","92.7",1941,"ratio"
"秋田県","496.5",1942,"male"
"秋田県","540.9",1942,"female"
"秋田県","91.8",1942,"ratio"
"秋田県","497.4",1943,"male"
"秋田県","549.9",1943,"female"
"秋田県","90.5",1943,"ratio"
"秋田県","495",1944,"male"
"秋田県","554",1944,"female"
"秋田県","89.4",1944,"ratio"
"秋田県","575",1945,"male"
"秋田県","637",1945,"female"
"秋田県","90.2",1945,"ratio"
"秋田県","575",1946,"male"
"秋田県","621",1946,"female"
"秋田県","92.6",1946,"ratio"
"秋田県","616",1947,"male"
"秋田県","641",1947,"female"
"秋田県","96.1",1947,"ratio"
"秋田県","624.7",1948,"male"
"秋田県","646.6",1948,"female"
"秋田県","96.6",1948,"ratio"
"秋田県","636",1949,"male"
"秋田県","655.1",1949,"female"
"秋田県","97.1",1949,"ratio"
"秋田県","646",1950,"male"
"秋田県","663",1950,"female"
"秋田県","97.6",1950,"ratio"
"秋田県","648",1951,"male"
"秋田県","667",1951,"female"
"秋田県","97.2",1951,"ratio"
"秋田県","651",1952,"male"
"秋田県","671",1952,"female"
"秋田県","96.9",1952,"ratio"
"秋田県","654",1953,"male"
"秋田県","677",1953,"female"
"秋田県","96.6",1953,"ratio"
"秋田県","656",1954,"male"
"秋田県","682",1954,"female"
"秋田県","96.2",1954,"ratio"
"秋田県","660",1955,"male"
"秋田県","689",1955,"female"
"秋田県","95.8",1955,"ratio"
"秋田県","661",1956,"male"
"秋田県","689",1956,"female"
"秋田県","95.8",1956,"ratio"
"秋田県","656",1957,"male"
"秋田県","691",1957,"female"
"秋田県","95",1957,"ratio"
"秋田県","652",1958,"male"
"秋田県","692",1958,"female"
"秋田県","94.2",1958,"ratio"
"秋田県","650",1959,"male"
"秋田県","692",1959,"female"
"秋田県","93.8",1959,"ratio"
"秋田県","645",1960,"male"
"秋田県","691",1960,"female"
"秋田県","93.3",1960,"ratio"
"秋田県","639",1961,"male"
"秋田県","688",1961,"female"
"秋田県","92.9",1961,"ratio"
"秋田県","631",1962,"male"
"秋田県","682",1962,"female"
"秋田県","92.5",1962,"ratio"
"秋田県","626",1963,"male"
"秋田県","677",1963,"female"
"秋田県","92.4",1963,"ratio"
"秋田県","620",1964,"male"
"秋田県","671",1964,"female"
"秋田県","92.4",1964,"ratio"
"秋田県","614",1965,"male"
"秋田県","665",1965,"female"
"秋田県","92.3",1965,"ratio"
"秋田県","609",1966,"male"
"秋田県","660",1966,"female"
"秋田県","92.3",1966,"ratio"
"秋田県","606",1967,"male"
"秋田県","658",1967,"female"
"秋田県","92.2",1967,"ratio"
"秋田県","601",1968,"male"
"秋田県","654",1968,"female"
"秋田県","91.9",1968,"ratio"
"秋田県","598",1969,"male"
"秋田県","652",1969,"female"
"秋田県","91.8",1969,"ratio"
"秋田県","593",1970,"male"
"秋田県","648",1970,"female"
"秋田県","91.5",1970,"ratio"
"秋田県","589",1971,"male"
"秋田県","644",1971,"female"
"秋田県","91.5",1971,"ratio"
"秋田県","588",1972,"male"
"秋田県","642",1972,"female"
"秋田県","91.5",1972,"ratio"
"秋田県","586",1973,"male"
"秋田県","640",1973,"female"
"秋田県","91.6",1973,"ratio"
"秋田県","587",1974,"male"
"秋田県","640",1974,"female"
"秋田県","91.7",1974,"ratio"
"秋田県","590",1975,"male"
"秋田県","642",1975,"female"
"秋田県","92",1975,"ratio"
"秋田県","595",1976,"male"
"秋田県","645",1976,"female"
"秋田県","92.2",1976,"ratio"
"秋田県","597",1977,"male"
"秋田県","647",1977,"female"
"秋田県","92.3",1977,"ratio"
"秋田県","600",1978,"male"
"秋田県","650",1978,"female"
"秋田県","92.4",1978,"ratio"
"秋田県","602",1979,"male"
"秋田県","652",1979,"female"
"秋田県","92.4",1979,"ratio"
"秋田県","603",1980,"male"
"秋田県","653",1980,"female"
"秋田県","92.4",1980,"ratio"
"秋田県","604",1981,"male"
"秋田県","655",1981,"female"
"秋田県","92.3",1981,"ratio"
"秋田県","603",1982,"male"
"秋田県","655",1982,"female"
"秋田県","92.1",1982,"ratio"
"秋田県","602",1983,"male"
"秋田県","655",1983,"female"
"秋田県","91.9",1983,"ratio"
"秋田県","601",1984,"male"
"秋田県","655",1984,"female"
"秋田県","91.7",1984,"ratio"
"秋田県","600",1985,"male"
"秋田県","654",1985,"female"
"秋田県","91.6",1985,"ratio"
"秋田県","596",1986,"male"
"秋田県","652",1986,"female"
"秋田県","91.4",1986,"ratio"
"秋田県","593",1987,"male"
"秋田県","650",1987,"female"
"秋田県","91.2",1987,"ratio"
"秋田県","590",1988,"male"
"秋田県","648",1988,"female"
"秋田県","91.1",1988,"ratio"
"秋田県","587",1989,"male"
"秋田県","645",1989,"female"
"秋田県","91",1989,"ratio"
"秋田県","585",1990,"male"
"秋田県","643",1990,"female"
"秋田県","91",1990,"ratio"
"秋田県","582",1991,"male"
"秋田県","641",1991,"female"
"秋田県","90.9",1991,"ratio"
"秋田県","581",1992,"male"
"秋田県","639",1992,"female"
"秋田県","90.8",1992,"ratio"
"秋田県","579",1993,"male"
"秋田県","638",1993,"female"
"秋田県","90.8",1993,"ratio"
"秋田県","579",1994,"male"
"秋田県","637",1994,"female"
"秋田県","90.8",1994,"ratio"
"秋田県","578",1995,"male"
"秋田県","636",1995,"female"
"秋田県","90.8",1995,"ratio"
"秋田県","576",1996,"male"
"秋田県","634",1996,"female"
"秋田県","90.8",1996,"ratio"
"秋田県","573",1997,"male"
"秋田県","632",1997,"female"
"秋田県","90.7",1997,"ratio"
"秋田県","570",1998,"male"
"秋田県","630",1998,"female"
"秋田県","90.5",1998,"ratio"
"秋田県","568",1999,"male"
"秋田県","627",1999,"female"
"秋田県","90.5",1999,"ratio"
"秋田県","565",2000,"male"
"秋田県","625",2000,"female"
"秋田県","90.4",2000,"ratio"
"山形県","478",1920,"male"
"山形県","491",1920,"female"
"山形県","97.5",1920,"ratio"
"山形県","483.6",1921,"male"
"山形県","496.1",1921,"female"
"山形県","97.5",1921,"ratio"
"山形県","486.8",1922,"male"
"山形県","499.8",1922,"female"
"山形県","97.4",1922,"ratio"
"山形県","494",1923,"male"
"山形県","508.3",1923,"female"
"山形県","97.2",1923,"ratio"
"山形県","498.9",1924,"male"
"山形県","511.8",1924,"female"
"山形県","97.5",1924,"ratio"
"山形県","506",1925,"male"
"山形県","521",1925,"female"
"山形県","97.2",1925,"ratio"
"山形県","513.1",1926,"male"
"山形県","527.8",1926,"female"
"山形県","97.2",1926,"ratio"
"山形県","517.5",1927,"male"
"山形県","534.9",1927,"female"
"山形県","96.7",1927,"ratio"
"山形県","524.3",1928,"male"
"山形県","539.7",1928,"female"
"山形県","97.1",1928,"ratio"
"山形県","527.3",1929,"male"
"山形県","542.8",1929,"female"
"山形県","97.1",1929,"ratio"
"山形県","532",1930,"male"
"山形県","548",1930,"female"
"山形県","97.2",1930,"ratio"
"山形県","534.9",1931,"male"
"山形県","551.1",1931,"female"
"山形県","97.1",1931,"ratio"
"山形県","540.9",1932,"male"
"山形県","557.5",1932,"female"
"山形県","97",1932,"ratio"
"山形県","545.2",1933,"male"
"山形県","562.9",1933,"female"
"山形県","96.9",1933,"ratio"
"山形県","548.6",1934,"male"
"山形県","566.4",1934,"female"
"山形県","96.9",1934,"ratio"
"山形県","549",1935,"male"
"山形県","568",1935,"female"
"山形県","96.7",1935,"ratio"
"山形県","545.8",1936,"male"
"山形県","566.8",1936,"female"
"山形県","96.3",1936,"ratio"
"山形県","532.4",1937,"male"
"山形県","565.9",1937,"female"
"山形県","94.1",1937,"ratio"
"山形県","533.1",1938,"male"
"山形県","569.7",1938,"female"
"山形県","93.6",1938,"ratio"
"山形県","528.5",1939,"male"
"山形県","568.9",1939,"female"
"山形県","92.9",1939,"ratio"
"山形県","529",1940,"male"
"山形県","571",1940,"female"
"山形県","92.6",1940,"ratio"
"山形県","512.5",1941,"male"
"山形県","573.2",1941,"female"
"山形県","89.4",1941,"ratio"
"山形県","496.7",1942,"male"
"山形県","557.5",1942,"female"
"山形県","89.1",1942,"ratio"
"山形県","491.8",1943,"male"
"山形県","565.3",1943,"female"
"山形県","87",1943,"ratio"
"山形県","498",1944,"male"
"山形県","586",1944,"female"
"山形県","85",1944,"ratio"
"山形県","612",1945,"male"
"山形県","714",1945,"female"
"山形県","85.8",1945,"ratio"
"山形県","607",1946,"male"
"山形県","688",1946,"female"
"山形県","88.3",1946,"ratio"
"山形県","641",1947,"male"
"山形県","694",1947,"female"
"山形県","92.4",1947,"ratio"
"山形県","651.1",1948,"male"
"山形県","699.7",1948,"female"
"山形県","93.1",1948,"ratio"
"山形県","655.9",1949,"male"
"山形県","697.7",1949,"female"
"山形県","94",1949,"ratio"
"山形県","661",1950,"male"
"山形県","697",1950,"female"
"山形県","94.8",1950,"ratio"
"山形県","654",1951,"male"
"山形県","697",1951,"female"
"山形県","93.9",1951,"ratio"
"山形県","652",1952,"male"
"山形県","697",1952,"female"
"山形県","93.5",1952,"ratio"
"山形県","651",1953,"male"
"山形県","698",1953,"female"
"山形県","93.3",1953,"ratio"
"山形県","651",1954,"male"
"山形県","699",1954,"female"
"山形県","93.1",1954,"ratio"
"山形県","652",1955,"male"
"山形県","702",1955,"female"
"山形県","92.9",1955,"ratio"
"山形県","649",1956,"male"
"山形県","701",1956,"female"
"山形県","92.5",1956,"ratio"
"山形県","645",1957,"male"
"山形県","699",1957,"female"
"山形県","92.4",1957,"ratio"
"山形県","640",1958,"male"
"山形県","697",1958,"female"
"山形県","91.8",1958,"ratio"
"山形県","635",1959,"male"
"山形県","694",1959,"female"
"山形県","91.5",1959,"ratio"
"山形県","631",1960,"male"
"山形県","690",1960,"female"
"山形県","91.5",1960,"ratio"
"山形県","626",1961,"male"
"山形県","684",1961,"female"
"山形県","91.4",1961,"ratio"
"山形県","619",1962,"male"
"山形県","677",1962,"female"
"山形県","91.5",1962,"ratio"
"山形県","614",1963,"male"
"山形県","671",1963,"female"
"山形県","91.6",1963,"ratio"
"山形県","610",1964,"male"
"山形県","665",1964,"female"
"山形県","91.8",1964,"ratio"
"山形県","605",1965,"male"
"山形県","658",1965,"female"
"山形県","92",1965,"ratio"
"山形県","600",1966,"male"
"山形県","652",1966,"female"
"山形県","92.1",1966,"ratio"
"山形県","598",1967,"male"
"山形県","649",1967,"female"
"山形県","92.2",1967,"ratio"
"山形県","595",1968,"male"
"山形県","645",1968,"female"
"山形県","92.2",1968,"ratio"
"山形県","592",1969,"male"
"山形県","642",1969,"female"
"山形県","92.2",1969,"ratio"
"山形県","588",1970,"male"
"山形県","638",1970,"female"
"山形県","92.1",1970,"ratio"
"山形県","584",1971,"male"
"山形県","635",1971,"female"
"山形県","92",1971,"ratio"
"山形県","583",1972,"male"
"山形県","632",1972,"female"
"山形県","92.1",1972,"ratio"
"山形県","582",1973,"male"
"山形県","632",1973,"female"
"山形県","92.2",1973,"ratio"
"山形県","584",1974,"male"
"山形県","632",1974,"female"
"山形県","92.4",1974,"ratio"
"山形県","587",1975,"male"
"山形県","633",1975,"female"
"山形県","92.7",1975,"ratio"
"山形県","591",1976,"male"
"山形県","636",1976,"female"
"山形県","93",1976,"ratio"
"山形県","596",1977,"male"
"山形県","639",1977,"female"
"山形県","93.3",1977,"ratio"
"山形県","599",1978,"male"
"山形県","641",1978,"female"
"山形県","93.5",1978,"ratio"
"山形県","603",1979,"male"
"山形県","644",1979,"female"
"山形県","93.6",1979,"ratio"
"山形県","605",1980,"male"
"山形県","647",1980,"female"
"山形県","93.6",1980,"ratio"
"山形県","607",1981,"male"
"山形県","648",1981,"female"
"山形県","93.6",1981,"ratio"
"山形県","608",1982,"male"
"山形県","649",1982,"female"
"山形県","93.6",1982,"ratio"
"山形県","608",1983,"male"
"山形県","650",1983,"female"
"山形県","93.6",1983,"ratio"
"山形県","609",1984,"male"
"山形県","651",1984,"female"
"山形県","93.5",1984,"ratio"
"山形県","609",1985,"male"
"山形県","652",1985,"female"
"山形県","93.4",1985,"ratio"
"山形県","609",1986,"male"
