"...1","prefectures","year","value"
10,"群 馬 県","y1986",1.59
10,"群 馬 県","y1987",1.59
10,"群 馬 県","y1988",1.59
10,"群 馬 県","y1989",1.59
10,"群 馬 県","y1990",1.59
10,"群 馬 県","y1991",1.59
10,"群 馬 県","y1992",1.59
10,"群 馬 県","y1993",1.59
10,"群 馬 県","y1994",1.59
10,"群 馬 県","y1995",1.6
10,"群 馬 県","y1996",1.6
10,"群 馬 県","y1997",1.6
10,"群 馬 県","y1998",1.6
10,"群 馬 県","y1999",1.59
10,"群 馬 県","y2000",1.6
11,"埼 玉 県","y1920",2.36
11,"埼 玉 県","y1921",2.35
11,"埼 玉 県","y1922",2.34
11,"埼 玉 県","y1923",2.35
11,"埼 玉 県","y1924",2.34
11,"埼 玉 県","y1925",2.33
11,"埼 玉 県","y1926",2.32
11,"埼 玉 県","y1927",2.31
11,"埼 玉 県","y1928",2.3
11,"埼 玉 県","y1929",2.28
11,"埼 玉 県","y1930",2.26
11,"埼 玉 県","y1931",2.25
11,"埼 玉 県","y1932",2.23
11,"埼 玉 県","y1933",2.22
11,"埼 玉 県","y1934",2.21
11,"埼 玉 県","y1935",2.21
11,"埼 玉 県","y1936",2.19
11,"埼 玉 県","y1937",2.18
11,"埼 玉 県","y1938",2.18
11,"埼 玉 県","y1939",2.18
11,"埼 玉 県","y1940",2.2
11,"埼 玉 県","y1941",2.21
11,"埼 玉 県","y1942",2.22
11,"埼 玉 県","y1943",2.24
11,"埼 玉 県","y1944",2.26
11,"埼 玉 県","y1945",2.84
11,"埼 玉 県","y1946",2.77
11,"埼 玉 県","y1947",2.69
11,"埼 玉 県","y1948",2.64
11,"埼 玉 県","y1949",2.6
11,"埼 玉 県","y1950",2.58
11,"埼 玉 県","y1951",2.56
11,"埼 玉 県","y1952",2.55
11,"埼 玉 県","y1953",2.54
11,"埼 玉 県","y1954",2.54
11,"埼 玉 県","y1955",2.53
11,"埼 玉 県","y1956",2.54
11,"埼 玉 県","y1957",2.54
11,"埼 玉 県","y1958",2.55
11,"埼 玉 県","y1959",2.57
11,"埼 玉 県","y1960",2.6
11,"埼 玉 県","y1961",2.65
11,"埼 玉 県","y1962",2.72
11,"埼 玉 県","y1963",2.83
11,"埼 玉 県","y1964",2.95
11,"埼 玉 県","y1965",3.07
11,"埼 玉 県","y1966",3.19
11,"埼 玉 県","y1967",3.32
11,"埼 玉 県","y1968",3.45
11,"埼 玉 県","y1969",3.58
11,"埼 玉 県","y1970",3.73
11,"埼 玉 県","y1971",3.86
11,"埼 玉 県","y1972",3.96
11,"埼 玉 県","y1973",4.1
11,"埼 玉 県","y1974",4.21
11,"埼 玉 県","y1975",4.31
11,"埼 玉 県","y1976",4.39
11,"埼 玉 県","y1977",4.46
11,"埼 玉 県","y1978",4.52
11,"埼 玉 県","y1979",4.58
11,"埼 玉 県","y1980",4.63
11,"埼 玉 県","y1981",4.68
11,"埼 玉 県","y1982",4.73
11,"埼 玉 県","y1983",4.77
11,"埼 玉 県","y1984",4.81
11,"埼 玉 県","y1985",4.84
11,"埼 玉 県","y1986",4.89
11,"埼 玉 県","y1987",4.97
11,"埼 玉 県","y1988",5.05
11,"埼 玉 県","y1989",5.12
11,"埼 玉 県","y1990",5.18
11,"埼 玉 県","y1991",5.23
11,"埼 玉 県","y1992",5.27
11,"埼 玉 県","y1993",5.31
11,"埼 玉 県","y1994",5.35
11,"埼 玉 県","y1995",5.38
11,"埼 玉 県","y1996",5.41
11,"埼 玉 県","y1997",5.42
11,"埼 玉 県","y1998",5.44
11,"埼 玉 県","y1999",5.45
11,"埼 玉 県","y2000",5.47
12,"千 葉 県","y1920",2.39
12,"千 葉 県","y1921",2.36
12,"千 葉 県","y1922",2.36
12,"千 葉 県","y1923",2.38
12,"千 葉 県","y1924",2.37
12,"千 葉 県","y1925",2.34
12,"千 葉 県","y1926",2.33
12,"千 葉 県","y1927",2.31
12,"千 葉 県","y1928",2.29
12,"千 葉 県","y1929",2.28
12,"千 葉 県","y1930",2.28
12,"千 葉 県","y1931",2.27
12,"千 葉 県","y1932",2.26
12,"千 葉 県","y1933",2.25
12,"千 葉 県","y1934",2.24
12,"千 葉 県","y1935",2.23
12,"千 葉 県","y1936",2.21
12,"千 葉 県","y1937",2.2
12,"千 葉 県","y1938",2.19
12,"千 葉 県","y1939",2.18
12,"千 葉 県","y1940",2.17
12,"千 葉 県","y1941",2.17
12,"千 葉 県","y1942",2.17
12,"千 葉 県","y1943",2.22
12,"千 葉 県","y1944",2.27
12,"千 葉 県","y1945",2.73
12,"千 葉 県","y1946",2.75
12,"千 葉 県","y1947",2.71
12,"千 葉 県","y1948",2.65
12,"千 葉 県","y1949",2.59
12,"千 葉 県","y1950",2.57
12,"千 葉 県","y1951",2.54
12,"千 葉 県","y1952",2.52
12,"千 葉 県","y1953",2.5
12,"千 葉 県","y1954",2.48
12,"千 葉 県","y1955",2.47
12,"千 葉 県","y1956",2.46
12,"千 葉 県","y1957",2.46
12,"千 葉 県","y1958",2.46
12,"千 葉 県","y1959",2.46
12,"千 葉 県","y1960",2.47
12,"千 葉 県","y1961",2.5
12,"千 葉 県","y1962",2.55
12,"千 葉 県","y1963",2.61
12,"千 葉 県","y1964",2.68
12,"千 葉 県","y1965",2.75
12,"千 葉 県","y1966",2.81
12,"千 葉 県","y1967",2.9
12,"千 葉 県","y1968",2.99
12,"千 葉 県","y1969",3.12
12,"千 葉 県","y1970",3.25
12,"千 葉 県","y1971",3.35
12,"千 葉 県","y1972",3.42
12,"千 葉 県","y1973",3.52
12,"千 葉 県","y1974",3.62
12,"千 葉 県","y1975",3.71
12,"千 葉 県","y1976",3.77
12,"千 葉 県","y1977",3.84
12,"千 葉 県","y1978",3.91
12,"千 葉 県","y1979",3.98
12,"千 葉 県","y1980",4.05
12,"千 葉 県","y1981",4.1
12,"千 葉 県","y1982",4.15
12,"千 葉 県","y1983",4.19
12,"千 葉 県","y1984",4.22
12,"千 葉 県","y1985",4.25
12,"千 葉 県","y1986",4.29
12,"千 葉 県","y1987",4.34
12,"千 葉 県","y1988",4.4
12,"千 葉 県","y1989",4.45
12,"千 葉 県","y1990",4.49
12,"千 葉 県","y1991",4.53
12,"千 葉 県","y1992",4.56
12,"千 葉 県","y1993",4.59
12,"千 葉 県","y1994",4.6
12,"千 葉 県","y1995",4.62
12,"千 葉 県","y1996",4.62
12,"千 葉 県","y1997",4.63
12,"千 葉 県","y1998",4.64
12,"千 葉 県","y1999",4.65
12,"千 葉 県","y2000",4.67
13,"東 京 都","y1920",6.61
13,"東 京 都","y1921",6.76
13,"東 京 都","y1922",6.94
13,"東 京 都","y1923",6.64
13,"東 京 都","y1924",7.11
13,"東 京 都","y1925",7.51
13,"東 京 都","y1926",7.73
13,"東 京 都","y1927",7.94
13,"東 京 都","y1928",8.15
13,"東 京 都","y1929",8.35
13,"東 京 都","y1930",8.39
13,"東 京 都","y1931",8.43
13,"東 京 都","y1932",8.66
13,"東 京 都","y1933",8.86
13,"東 京 都","y1934",9.04
13,"東 京 都","y1935",9.2
13,"東 京 都","y1936",9.39
13,"東 京 都","y1937",9.52
13,"東 京 都","y1938",9.68
13,"東 京 都","y1939",9.92
13,"東 京 都","y1940",10.13
13,"東 京 都","y1941",10.16
13,"東 京 都","y1942",10.16
13,"東 京 都","y1943",10.06
13,"東 京 都","y1944",9.95
13,"東 京 都","y1945",4.84
13,"東 京 都","y1946",5.72
13,"東 京 都","y1947",6.4
13,"東 京 都","y1948",6.84
13,"東 京 都","y1949",7.21
13,"東 京 都","y1950",7.55
13,"東 京 都","y1951",7.94
13,"東 京 都","y1952",8.28
13,"東 京 都","y1953",8.59
13,"東 京 都","y1954",8.81
13,"東 京 都","y1955",9
13,"東 京 都","y1956",9.26
13,"東 京 都","y1957",9.55
13,"東 京 都","y1958",9.82
13,"東 京 都","y1959",10.09
13,"東 京 都","y1960",10.37
13,"東 京 都","y1961",10.57
13,"東 京 都","y1962",10.74
13,"東 京 都","y1963",10.89
13,"東 京 都","y1964",10.98
13,"東 京 都","y1965",11.06
13,"東 京 都","y1966",11.12
13,"東 京 都","y1967",11.14
13,"東 京 都","y1968",11.14
13,"東 京 都","y1969",11.09
13,"東 京 都","y1970",11
13,"東 京 都","y1971",10.96
13,"東 京 都","y1972",10.79
13,"東 京 都","y1973",10.67
13,"東 京 都","y1974",10.53
13,"東 京 都","y1975",10.43
13,"東 京 都","y1976",10.32
13,"東 京 都","y1977",10.22
13,"東 京 都","y1978",10.12
13,"東 京 都","y1979",10.02
13,"東 京 都","y1980",9.93
13,"東 京 都","y1981",9.86
13,"東 京 都","y1982",9.81
13,"東 京 都","y1983",9.79
13,"東 京 都","y1984",9.77
13,"東 京 都","y1985",9.77
13,"東 京 都","y1986",9.77
13,"東 京 都","y1987",9.72
13,"東 京 都","y1988",9.67
13,"東 京 都","y1989",9.63
13,"東 京 都","y1990",9.59
13,"東 京 都","y1991",9.58
13,"東 京 都","y1992",9.54
13,"東 京 都","y1993",9.48
13,"東 京 都","y1994",9.42
13,"東 京 都","y1995",9.38
13,"東 京 都","y1996",9.38
13,"東 京 都","y1997",9.42
13,"東 京 都","y1998",9.44
13,"東 京 都","y1999",9.46
13,"東 京 都","y2000",9.5
14,"神奈川県","y1920",2.36
14,"神奈川県","y1921",2.4
14,"神奈川県","y1922",2.41
14,"神奈川県","y1923",2.33
14,"神奈川県","y1924",2.33
14,"神奈川県","y1925",2.37
14,"神奈川県","y1926",2.39
14,"神奈川県","y1927",2.43
14,"神奈川県","y1928",2.46
14,"神奈川県","y1929",2.49
14,"神奈川県","y1930",2.51
14,"神奈川県","y1931",2.52
14,"神奈川県","y1932",2.54
14,"神奈川県","y1933",2.56
14,"神奈川県","y1934",2.6
14,"神奈川県","y1935",2.66
14,"神奈川県","y1936",2.74
14,"神奈川県","y1937",2.79
14,"神奈川県","y1938",2.83
14,"神奈川県","y1939",2.91
14,"神奈川県","y1940",3
14,"神奈川県","y1941",3.06
14,"神奈川県","y1942",3.16
14,"神奈川県","y1943",3.34
14,"神奈川県","y1944",3.39
14,"神奈川県","y1945",2.59
14,"神奈川県","y1946",2.76
14,"神奈川県","y1947",2.84
14,"神奈川県","y1948",2.88
14,"神奈川県","y1949",2.93
14,"神奈川県","y1950",2.99
14,"神奈川県","y1951",3.06
14,"神奈川県","y1952",3.12
14,"神奈川県","y1953",3.18
14,"神奈川県","y1954",3.23
14,"神奈川県","y1955",3.27
14,"神奈川県","y1956",3.32
14,"神奈川県","y1957",3.4
14,"神奈川県","y1958",3.48
14,"神奈川県","y1959",3.57
14,"神奈川県","y1960",3.69
14,"神奈川県","y1961",3.82
14,"神奈川県","y1962",3.99
14,"神奈川県","y1963",4.15
14,"神奈川県","y1964",4.32
14,"神奈川県","y1965",4.51
14,"神奈川県","y1966",4.64
14,"神奈川県","y1967",4.79
14,"神奈川県","y1968",4.96
14,"神奈川県","y1969",5.11
14,"神奈川県","y1970",5.28
14,"神奈川県","y1971",5.43
14,"神奈川県","y1972",5.51
14,"神奈川県","y1973",5.6
14,"神奈川県","y1974",5.67
14,"神奈川県","y1975",5.72
14,"神奈川県","y1976",5.76
14,"神奈川県","y1977",5.79
14,"神奈川県","y1978",5.84
14,"神奈川県","y1979",5.88
14,"神奈川県","y1980",5.92
14,"神奈川県","y1981",5.96
14,"神奈川県","y1982",6
14,"神奈川県","y1983",6.05
14,"神奈川県","y1984",6.09
14,"神奈川県","y1985",6.14
14,"神奈川県","y1986",6.21
14,"神奈川県","y1987",6.29
14,"神奈川県","y1988",6.35
14,"神奈川県","y1989",6.4
14,"神奈川県","y1990",6.46
14,"神奈川県","y1991",6.49
14,"神奈川県","y1992",6.52
14,"神奈川県","y1993",6.54
14,"神奈川県","y1994",6.55
14,"神奈川県","y1995",6.57
14,"神奈川県","y1996",6.58
14,"神奈川県","y1997",6.59
14,"神奈川県","y1998",6.63
14,"神奈川県","y1999",6.66
14,"神奈川県","y2000",6.69
15,"新 潟 県","y1920",3.17
15,"新 潟 県","y1921",3.16
15,"新 潟 県","y1922",3.14
15,"新 潟 県","y1923",3.14
15,"新 潟 県","y1924",3.12
15,"新 潟 県","y1925",3.1
15,"新 潟 県","y1926",3.07
15,"新 潟 県","y1927",3.05
15,"新 潟 県","y1928",3.03
15,"新 潟 県","y1929",3.01
15,"新 潟 県","y1930",3
15,"新 潟 県","y1931",2.99
15,"新 潟 県","y1932",2.97
15,"新 潟 県","y1933",2.95
15,"新 潟 県","y1934",2.92
15,"新 潟 県","y1935",2.88
15,"新 潟 県","y1936",2.92
15,"新 潟 県","y1937",2.93
15,"新 潟 県","y1938",2.93
15,"新 潟 県","y1939",2.87
15,"新 潟 県","y1940",2.81
15,"新 潟 県","y1941",2.79
15,"新 潟 県","y1942",2.78
15,"新 潟 県","y1943",2.75
15,"新 潟 県","y1944",2.73
15,"新 潟 県","y1945",3.32
15,"新 潟 県","y1946",3.18
15,"新 潟 県","y1947",3.1
15,"新 潟 県","y1948",3.03
15,"新 潟 県","y1949",2.99
15,"新 潟 県","y1950",2.96
15,"新 潟 県","y1951",2.91
15,"新 潟 県","y1952",2.86
15,"新 潟 県","y1953",2.83
15,"新 潟 県","y1954",2.79
15,"新 潟 県","y1955",2.77
15,"新 潟 県","y1956",2.74
15,"新 潟 県","y1957",2.71
15,"新 潟 県","y1958",2.68
15,"新 潟 県","y1959",2.65
15,"新 潟 県","y1960",2.61
15,"新 潟 県","y1961",2.58
15,"新 潟 県","y1962",2.54
15,"新 潟 県","y1963",2.51
15,"新 潟 県","y1964",2.47
15,"新 潟 県","y1965",2.44
15,"新 潟 県","y1966",2.41
15,"新 潟 県","y1967",2.38
15,"新 潟 県","y1968",2.34
15,"新 潟 県","y1969",2.31
15,"新 潟 県","y1970",2.28
15,"新 潟 県","y1971",2.24
15,"新 潟 県","y1972",2.19
15,"新 潟 県","y1973",2.17
15,"新 潟 県","y1974",2.15
15,"新 潟 県","y1975",2.14
15,"新 潟 県","y1976",2.13
15,"新 潟 県","y1977",2.12
15,"新 潟 県","y1978",2.11
15,"新 潟 県","y1979",2.1
15,"新 潟 県","y1980",2.09
15,"新 潟 県","y1981",2.09
15,"新 潟 県","y1982",2.08
15,"新 潟 県","y1983",2.07
15,"新 潟 県","y1984",2.06
15,"新 潟 県","y1985",2.05
15,"新 潟 県","y1986",2.04
15,"新 潟 県","y1987",2.03
15,"新 潟 県","y1988",2.02
15,"新 潟 県","y1989",2.01
15,"新 潟 県","y1990",2
15,"新 潟 県","y1991",1.99
15,"新 潟 県","y1992",1.99
15,"新 潟 県","y1993",1.98
15,"新 潟 県","y1994",1.98
15,"新 潟 県","y1995",1.98
15,"新 潟 県","y1996",1.98
15,"新 潟 県","y1997",1.97
15,"新 潟 県","y1998",1.97
15,"新 潟 県","y1999",1.96
15,"新 潟 県","y2000",1.95
16,"富 山 県","y1920",1.29
16,"富 山 県","y1921",1.28
16,"富 山 県","y1922",1.26
16,"富 山 県","y1923",1.26
16,"富 山 県","y1924",1.26
16,"富 山 県","y1925",1.25
16,"富 山 県","y1926",1.25
16,"富 山 県","y1927",1.24
16,"富 山 県","y1928",1.23
16,"富 山 県","y1929",1.22
16,"富 山 県","y1930",1.21
16,"富 山 県","y1931",1.2
16,"富 山 県","y1932",1.18
16,"富 山 県","y1933",1.17
16,"富 山 県","y1934",1.16
16,"富 山 県","y1935",1.15
16,"富 山 県","y1936",1.15
16,"富 山 県","y1937",1.15
16,"富 山 県","y1938",1.15
16,"富 山 県","y1939",1.14
16,"富 山 県","y1940",1.13
16,"富 山 県","y1941",1.12
16,"富 山 県","y1942",1.12
16,"富 山 県","y1943",1.12
16,"富 山 県","y1944",1.12
16,"富 山 県","y1945",1.32
16,"富 山 県","y1946",1.28
16,"富 山 県","y1947",1.25
16,"富 山 県","y1948",1.24
16,"富 山 県","y1949",1.22
16,"富 山 県","y1950",1.21
16,"富 山 県","y1951",1.2
16,"富 山 県","y1952",1.18
16,"富 山 県","y1953",1.17
16,"富 山 県","y1954",1.15
16,"富 山 県","y1955",1.14
16,"富 山 県","y1956",1.14
16,"富 山 県","y1957",1.13
16,"富 山 県","y1958",1.12
16,"富 山 県","y1959",1.11
16,"富 山 県","y1960",1.11
16,"富 山 県","y1961",1.09
16,"富 山 県","y1962",1.08
16,"富 山 県","y1963",1.07
16,"富 山 県","y1964",1.06
16,"富 山 県","y1965",1.04
16,"富 山 県","y1966",1.03
16,"富 山 県","y1967",1.02
16,"富 山 県","y1968",1.01
16,"富 山 県","y1969",1
16,"富 山 県","y1970",0.99
16,"富 山 県","y1971",0.99
16,"富 山 県","y1972",0.97
16,"富 山 県","y1973",0.97
16,"富 山 県","y1974",0.96
16,"富 山 県","y1975",0.96
16,"富 山 県","y1976",0.95
16,"富 山 県","y1977",0.95
16,"富 山 県","y1978",0.95
16,"富 山 県","y1979",0.95
16,"富 山 県","y1980",0.94
16,"富 山 県","y1981",0.94
16,"富 山 県","y1982",0.93
16,"富 山 県","y1983",0.93
16,"富 山 県","y1984",0.93
16,"富 山 県","y1985",0.92
16,"富 山 県","y1986",0.92
16,"富 山 県","y1987",0.92
16,"富 山 県","y1988",0.91
16,"富 山 県","y1989",0.91
16,"富 山 県","y1990",0.91
16,"富 山 県","y1991",0.9
16,"富 山 県","y1992",0.9
16,"富 山 県","y1993",0.9
16,"富 山 県","y1994",0.9
16,"富 山 県","y1995",0.89
16,"富 山 県","y1996",0.89
16,"富 山 県","y1997",0.89
16,"富 山 県","y1998",0.89
16,"富 山 県","y1999",0.89
16,"富 山 県","y2000",0.88
17,"石 川 県","y1920",1.34
17,"石 川 県","y1921",1.32
17,"石 川 県","y1922",1.3
17,"石 川 県","y1923",1.29
17,"石 川 県","y1924",1.27
17,"石 川 県","y1925",1.26
17,"石 川 県","y1926",1.24
17,"石 川 県","y1927",1.22
17,"石 川 県","y1928",1.2
17,"石 川 県","y1929",1.19
17,"石 川 県","y1930",1.17
17,"石 川 県","y1931",1.15
17,"石 川 県","y1932",1.13
17,"石 川 県","y1933",1.13
17,"石 川 県","y1934",1.12
17,"石 川 県","y1935",1.11
17,"石 川 県","y1936",1.11
17,"石 川 県","y1937",1.1
17,"石 川 県","y1938",1.08
17,"石 川 県","y1939",1.05
17,"石 川 県","y1940",1.04
17,"石 川 県","y1941",1.03
17,"石 川 県","y1942",1.02
17,"石 川 県","y1943",1.02
17,"石 川 県","y1944",1.02
17,"石 川 県","y1945",1.23
17,"石 川 県","y1946",1.2
17,"石 川 県","y1947",1.19
17,"石 川 県","y1948",1.18
17,"石 川 県","y1949",1.16
17,"石 川 県","y1950",1.15
17,"石 川 県","y1951",1.14
17,"石 川 県","y1952",1.12
17,"石 川 県","y1953",1.1
17,"石 川 県","y1954",1.09
17,"石 川 県","y1955",1.08
17,"石 川 県","y1956",1.07
17,"石 川 県","y1957",1.07
17,"石 川 県","y1958",1.06
17,"石 川 県","y1959",1.05
17,"石 川 県","y1960",1.04
17,"石 川 県","y1961",1.03
17,"石 川 県","y1962",1.02
17,"石 川 県","y1963",1.01
17,"石 川 県","y1964",1.01
17,"石 川 県","y1965",1
17,"石 川 県","y1966",0.99
17,"石 川 県","y1967",0.98
17,"石 川 県","y1968",0.98
17,"石 川 県","y1969",0.97
17,"石 川 県","y1970",0.97
17,"石 川 県","y1971",0.96
17,"石 川 県","y1972",0.95
17,"石 川 県","y1973",0.95
17,"石 川 県","y1974",0.95
17,"石 川 県","y1975",0.96
17,"石 川 県","y1976",0.96
17,"石 川 県","y1977",0.96
17,"石 川 県","y1978",0.95
17,"石 川 県","y1979",0.96
17,"石 川 県","y1980",0.96
17,"石 川 県","y1981",0.96
17,"石 川 県","y1982",0.96
17,"石 川 県","y1983",0.95
17,"石 川 県","y1984",0.95
17,"石 川 県","y1985",0.95
17,"石 川 県","y1986",0.95
17,"石 川 県","y1987",0.95
17,"石 川 県","y1988",0.95
17,"石 川 県","y1989",0.94
17,"石 川 県","y1990",0.94
17,"石 川 県","y1991",0.94
17,"石 川 県","y1992",0.94
17,"石 川 県","y1993",0.94
17,"石 川 県","y1994",0.94
17,"石 川 県","y1995",0.94
17,"石 川 県","y1996",0.94
17,"石 川 県","y1997",0.94
17,"石 川 県","y1998",0.93
17,"石 川 県","y1999",0.93
17,"石 川 県","y2000",0.93
18,"福 井 県","y1920",1.07
18,"福 井 県","y1921",1.06
18,"福 井 県","y1922",1.04
18,"福 井 県","y1923",1.03
18,"福 井 県","y1924",1.03
18,"福 井 県","y1925",1
18,"福 井 県","y1926",0.98
18,"福 井 県","y1927",0.97
18,"福 井 県","y1928",0.96
18,"福 井 県","y1929",0.96
18,"福 井 県","y1930",0.96
18,"福 井 県","y1931",0.95
18,"福 井 県","y1932",0.95
18,"福 井 県","y1933",0.94
18,"福 井 県","y1934",0.94
18,"福 井 県","y1935",0.93
18,"福 井 県","y1936",0.91
18,"福 井 県","y1937",0.91
18,"福 井 県","y1938",0.9
18,"福 井 県","y1939",0.89
18,"福 井 県","y1940",0.88
18,"福 井 県","y1941",0.87
18,"福 井 県","y1942",0.86
18,"福 井 県","y1943",0.86
18,"福 井 県","y1944",0.85
18,"福 井 県","y1945",1.01
18,"福 井 県","y1946",0.95
18,"福 井 県","y1947",0.93
18,"福 井 県","y1948",0.91
18,"福 井 県","y1949",0.91
18,"福 井 県","y1950",0.9
18,"福 井 県","y1951",0.89
18,"福 井 県","y1952",0.87
18,"福 井 県","y1953",0.86
18,"福 井 県","y1954",0.85
18,"福 井 県","y1955",0.84
18,"福 井 県","y1956",0.84
18,"福 井 県","y1957",0.83
18,"福 井 県","y1958",0.82
18,"福 井 県","y1959",0.81
18,"福 井 県","y1960",0.81
18,"福 井 県","y1961",0.8
18,"福 井 県","y1962",0.79
18,"福 井 県","y1963",0.78
18,"福 井 県","y1964",0.77
18,"福 井 県","y1965",0.76
18,"福 井 県","y1966",0.75
18,"福 井 県","y1967",0.74
18,"福 井 県","y1968",0.73
18,"福 井 県","y1969",0.72
18,"福 井 県","y1970",0.72
18,"福 井 県","y1971",0.71
18,"福 井 県","y1972",0.7
18,"福 井 県","y1973",0.7
18,"福 井 県","y1974",0.69
18,"福 井 県","y1975",0.69
18,"福 井 県","y1976",0.69
18,"福 井 県","y1977",0.69
18,"福 井 県","y1978",0.68
18,"福 井 県","y1979",0.68
18,"福 井 県","y1980",0.68
18,"福 井 県","y1981",0.68
18,"福 井 県","y1982",0.68
18,"福 井 県","y1983",0.68
18,"福 井 県","y1984",0.68
18,"福 井 県","y1985",0.68
18,"福 井 県","y1986",0.67
18,"福 井 県","y1987",0.67
18,"福 井 県","y1988",0.67
18,"福 井 県","y1989",0.67
18,"福 井 県","y1990",0.67
18,"福 井 県","y1991",0.66
18,"福 井 県","y1992",0.66
18,"福 井 県","y1993",0.66
18,"福 井 県","y1994",0.66
18,"福 井 県","y1995",0.66
18,"福 井 県","y1996",0.66
18,"福 井 県","y1997",0.66
18,"福 井 県","y1998",0.65
18,"福 井 県","y1999",0.65
18,"福 井 県","y2000",0.65
19,"山 梨 県","y1920",1.04
19,"山 梨 県","y1921",1.03
19,"山 梨 県","y1922",1.03
19,"山 梨 県","y1923",1.02
19,"山 梨 県","y1924",1.01
19,"山 梨 県","y1925",1.01
19,"山 梨 県","y1926",0.99
19,"山 梨 県","y1927",0.99
19,"山 梨 県","y1928",0.98
19,"山 梨 県","y1929",0.97
19,"山 梨 県","y1930",0.98
19,"山 梨 県","y1931",0.97
19,"山 梨 県","y1932",0.96
19,"山 梨 県","y1933",0.95
19,"山 梨 県","y1934",0.94
19,"山 梨 県","y1935",0.93
19,"山 梨 県","y1936",0.92
19,"山 梨 県","y1937",0.92
19,"山 梨 県","y1938",0.91
19,"山 梨 県","y1939",0.91
19,"山 梨 県","y1940",0.91
19,"山 梨 県","y1941",0.87
19,"山 梨 県","y1942",0.86
19,"山 梨 県","y1943",0.86
19,"山 梨 県","y1944",0.87
19,"山 梨 県","y1945",1.17
19,"山 梨 県","y1946",1.09
19,"山 梨 県","y1947",1.03
19,"山 梨 県","y1948",1.01
19,"山 梨 県","y1949",0.99
19,"山 梨 県","y1950",0.98
19,"山 梨 県","y1951",0.96
19,"山 梨 県","y1952",0.94
19,"山 梨 県","y1953",0.93
19,"山 梨 県","y1954",0.91
19,"山 梨 県","y1955",0.9
19,"山 梨 県","y1956",0.89
19,"山 梨 県","y1957",0.88
19,"山 梨 県","y1958",0.86
19,"山 梨 県","y1959",0.85
19,"山 梨 県","y1960",0.84
19,"山 梨 県","y1961",0.82
19,"山 梨 県","y1962",0.81
19,"山 梨 県","y1963",0.8
19,"山 梨 県","y1964",0.79
19,"山 梨 県","y1965",0.78
19,"山 梨 県","y1966",0.77
19,"山 梨 県","y1967",0.76
19,"山 梨 県","y1968",0.75
19,"山 梨 県","y1969",0.74
19,"山 梨 県","y1970",0.73
19,"山 梨 県","y1971",0.73
19,"山 梨 県","y1972",0.71
19,"山 梨 県","y1973",0.71
19,"山 梨 県","y1974",0.7
19,"山 梨 県","y1975",0.7
19,"山 梨 県","y1976",0.7
19,"山 梨 県","y1977",0.69
19,"山 梨 県","y1978",0.69
19,"山 梨 県","y1979",0.69
19,"山 梨 県","y1980",0.69
19,"山 梨 県","y1981",0.69
19,"山 梨 県","y1982",0.69
19,"山 梨 県","y1983",0.69
19,"山 梨 県","y1984",0.69
19,"山 梨 県","y1985",0.69
19,"山 梨 県","y1986",0.69
19,"山 梨 県","y1987",0.69
19,"山 梨 県","y1988",0.69
19,"山 梨 県","y1989",0.69
19,"山 梨 県","y1990",0.69
19,"山 梨 県","y1991",0.69
19,"山 梨 県","y1992",0.69
19,"山 梨 県","y1993",0.7
19,"山 梨 県","y1994",0.7
19,"山 梨 県","y1995",0.7
19,"山 梨 県","y1996",0.7
19,"山 梨 県","y1997",0.7
19,"山 梨 県","y1998",0.7
19,"山 梨 県","y1999",0.7
19,"山 梨 県","y2000",0.7
20,"長 野 県","y1920",2.79
20,"長 野 県","y1921",2.79
20,"長 野 県","y1922",2.76
20,"長 野 県","y1923",2.76
20,"長 野 県","y1924",2.74
20,"長 野 県","y1925",2.73
20,"長 野 県","y1926",2.72
20,"長 野 県","y1927",2.7
20,"長 野 県","y1928",2.69
20,"長 野 県","y1929",2.68
20,"長 野 県","y1930",2.66
20,"長 野 県","y1931",2.68
20,"長 野 県","y1932",2.65
20,"長 野 県","y1933",2.6
20,"長 野 県","y1934",2.54
20,"長 野 県","y1935",2.47
20,"長 野 県","y1936",2.42
20,"長 野 県","y1937",2.4
20,"長 野 県","y1938",2.39
20,"長 野 県","y1939",2.37
20,"長 野 県","y1940",2.34
20,"長 野 県","y1941",2.3
20,"長 野 県","y1942",2.28
20,"長 野 県","y1943",2.26
20,"長 野 県","y1944",2.26
20,"長 野 県","y1945",2.95
20,"長 野 県","y1946",2.77
20,"長 野 県","y1947",2.64
20,"長 野 県","y1948",2.57
20,"長 野 県","y1949",2.52
20,"長 野 県","y1950",2.48
20,"長 野 県","y1951",2.43
20,"長 野 県","y1952",2.38
20,"長 野 県","y1953",2.33
20,"長 野 県","y1954",2.29
20,"長 野 県","y1955",2.26
20,"長 野 県","y1956",2.23
20,"長 野 県","y1957",2.2
20,"長 野 県","y1958",2.18
20,"長 野 県","y1959",2.15
20,"長 野 県","y1960",2.12
20,"長 野 県","y1961",2.09
20,"長 野 県","y1962",2.07
20,"長 野 県","y1963",2.04
20,"長 野 県","y1964",2.02
20,"長 野 県","y1965",1.99
20,"長 野 県","y1966",1.97
20,"長 野 県","y1967",1.95
20,"長 野 県","y1968",1.92
20,"長 野 県","y1969",1.9
20,"長 野 県","y1970",1.89
20,"長 野 県","y1971",1.87
20,"長 野 県","y1972",1.84
20,"長 野 県","y1973",1.82
20,"長 野 県","y1974",1.81
